ID,Label,Gloss
B7271,patna mansiganjangi,kakinya tak sama panjang
B7272,pato,pato=mago.
B7273,patogu,perteguh/ teguhkan
B7274,patoho aek bondar tu juma na mahiang,mengalirkan air kali ke sawah yang kering.
B7275,patok,pancang kayu tanda batas
B7276,patoluhon,yang ketiga
B7277,pator,pator=pantar
B7278,patoranghon ruhut ni adat,menjelaskan aturan adat.
B7279,patotahon ad/ art,merumuskan AD/ART
B7280,patpat,mamatpat:menaruh air ke kapur untuk memadamkannya.
B7281,patu,dikalahkan; tunduk; tahluk; patuh; mangoloi patu:menaklukkan diri; papatuhon:menundukkan; menaklukkan; memperhambakan; mengalahkan dalam peperangan.
B7282,patuan,yang dipertuan; gelar raja dari:tuan.
B7283,patubi manuk,menyabung ayam
B7284,patudu,tunjukkan
B7285,patuduk anak ni manuk,beri makan anak ayam
B7286,patumang,biarkan kerja sendiri
B7287,patumonaan,bdk bona (mona).
B7288,patung,makanan kenduri yang diadakan oleh para pedagang sebelum mereka bepergian.
B7289,patupa sulang – sulang hariapan,menyelenggarakan pesta memberi makan orangtua yang sudah uzur dan sejak itu tidak lagi punya kewajiban adat
B7290,patupahon ulaon unjuk,menyelenggarakan pesta pernikahan secara adat
B7291,pature,koreksi; perbaiki; lihat juga ture
B7292,paturehon podoman sega,memperbaiki kasur rusak.
B7293,paturo,lihat:ro.
B7294,patut,patut; wajar; apa yang pantas dan layak; na patut:yang patut; yang pantas.
B7295,pauk,i. mamauk:melambaikan cangkol; melemparkan kaki ke atas (kuda). ii. sipauk:sejenis burung hantu.
B7296,paula so diboto (pura-pura tak tahu),sipadao langkana; sihaishon gara sian tanggurungna.
B7297,paulak une/ marune,menghantar pengantin dari kampungnya atau gedung tempat pesta nikah ke rumah keluarga laki-laki.
B7298,paulakhon tungkang,memberangkatkan tukang pulang (sebab pekerjaan sdh selesai.
B7299,pauli,perbaiki; menukangi
B7300,paulihon sonduk ( mangarompu sonduk),membuat senduk dari tempurung kelapa
B7301,paung,payung cina; istilah batak ialah saong.
B7302,paurakhon,mempermalukan orang; lihat urak
B7303,paus,Kepala Gereja Katolik
B7304,pauseang,pemberian; kebanyakan terdiri dari sebidang tanah yang diberikan ayah kepada puterinya yang kawin; pada orang-orang kaya hal ini adalah penting sekali dalam hal mana pengantin laki-laki hampir seluruh mas kawin dengan jalan ini diterima kembali.
B7305,pauseang (indahan arian ni pahompu),pemberian sebagian warisan untuk putri yang telah nikah. Diberikan saat putri; mantu dan cucu pertamanya datang berkunjung (mebat)
B7306,paut,mamaut:mengikat; tali papaut:tali untuk mengikat sesuatu; p.b.; tali papaut tali panggongan; taripar laut tinanda rupa ni dongan:tali simpul tali ketat; biar seberang laut namun kawan tetap ingat.
B7307,paut; talipapaut,tali khusus kaki burung
B7308,pe,i. pun; juga; bahkan; didok ho pe songon i:jika engkau bicara begitu juga; raja i pe ndang olo:juga raja itu tidak mau; nuaeng pe:sekarang pun; songon i pe pangalahona:walaupun demikian halnya; atik pe; agan pe:walaupun; meskipun; sekalipun; i pe:itupun; barusan; oleh sebab itulah; on pe:inipun jadi; demikian; dung pe...asa:barulah; sesudah itu maka; dung pe ro donganna asa borhat ibana:baru setelah temannya datang; ia baru berangkat; i pe asa huboto:baru sekaranglah saya tahu; nuaeng pe asa huida ho:baru sekaranglah engkau kulihat:at; nang pe:walaupun; sungguhpun; ia...pe:walaupun; manang didia pe:dimanapun juga; manang ise pe:siapapun juga; pe...pe:baik...maupun; tu siamun pe taho; tu hambirang pe taho:baik ke kanan maupun ke kiri adalah baik; baoa pe; boruboru pe:baik laki-laki maupun wanita. ii. menunjuk waktu mendatang; ro pe ahu:saya akan datang; huingot pe:saya akan ingat; marsogot pe:besok.
B7309,pea,dataran rendah; rata; datar; lembab; tano pea:tanah datar; sering dihubungkan dengan nama daerah:hutapea; pea raja; pea na jagar; pea talun dll
B7310,pea –pea,tanggung-tanggung;lahan di lereng kaki bukit
B7311,peak,terbaring; terletak; tertidur; tergeletak; marpeahan:bergeletakan; berletakan disekeliling mengenai benda-benda atau orang; peak roha:rendah hati; mameakhon:meletakkan; membaringkan; papeakhon:idem; dipampeakhon:semua digeletakkan; semua dibaringkan; mameakhon uhum:menjatuhkan hukum; mengadili; mameakhon rujiruji:meletakkan kayu-kayu hitung yaitu memperhitungkan; hapeahan:tempat dimana sesuatu terletak; parpeak:bagaimana letaknya sesuatu; letaknya. peam:terbiasa; papeam:membiasakan (dirinya); somalna do peamna:lambat laun orang akan menjadi biasa juga; karena terbiasa jadi kerasan; mameami (dipeami); membiasakan.
B7312,peam,hal jadi kebiasaan
B7313,pear,pear = parar.
B7314,pedan,teman; sahabat; kawan; rekan; marpedan:berteman; bersahabat; mempunyai sahabat; peden; panggilan "kawan".
B7315,pede,juling; pede matana:matanya menjuling; simata pede:orang yang juling; simata juling.
B7316,pedem,pedem=podom; tarpedem:ter-tidur; terkantuk-kantuk; papedem:tidurkan; membuat tidur.
B7317,pedor,hilang mengenai barang-barang karena sering dipinjamkan.
B7318,pedu,mamedu:menyimpang; menjungkir; menyeleweng; papeduhon langka:menyingkir; jalan menyimpang.
B7319,pegang,pegang = pogang; mamegang:memegang; memegang harajaon:memerintah; pegangan:pemerintahan; penguasaan.
B7320,pege,jahe; mangan pegepege:makan daging dengan upacara sewaktu hendak memulai perang.
B7321,pegol,pegol patna:ia mempunyai kaki tapak kuda.
B7322,pegul,bungkuk; pegulon:bengkok.
B7323,peheng,peheng rungkungna:kuduknya kaku.
B7324,pehet,pehet; =pihit:berhemat-hemat.pehu; pehu na pitu:dewa-dewa astrologi seperti panggorda na ualu; lamadu na onom:nama-nama ketujuh pehu adalah:artia sanggasti; soma simonang barita; anggara patimosna; muda sampe tua; boraspati pidoras; singkora sunggu sori; samisara sunggu raja.
B7325,pehetmarpehet,tidak tumbuh subur
B7326,pejet,rata mengenai air.
B7327,pek,bdk lepek; mamekhon:memperhatikan; menghiraukan; mencamkan; memperdulikan sesuatu; ndang dipekhon:tidak diperdulikan.
B7328,pek; pekhon,bayar lunas
B7329,pele,mamele; umpele:menyajikan; mempersembahkan sajian; kurban kepada dewata atau roh; mamelehon:mempersembahkan sebagai kurban; pelean:persembahan; kurban sajian; mamele begu:memberi persembahan kepada nenek moyang; kepada roh-roh; menyembah roh; sipelebegu:orang kafir; pemuja nenek moyang; penyembah arwah.
B7330,peleng,bdk eleng:serong; mereng; miring; bungkuk; papelengpeleng:memerengkan kepala; menundukkan kepala; menggoyangkan kepala.
B7331,peles,kotak kaleng.
B7332,pelhong,pelhong=puhung; marpelhongan:bungkuk; berbengkok-bengkok.
B7333,pellet; susat,duduk tanpa alas
B7334,pellong,buta; beliak mengenai mata.
B7335,pelpel,kecil; hina.
B7336,peltek,marpeltekpeltek:dalam tumpukan-tumpukan kecil; bertebaran; tercecer sedikit-sedikit. peltok:kata-kata yang menentang suatu keputusan protes; mameltok:dengan kata-kata menentang keputusan; memprotes; berlawanan dengan kata.
B7337,peltek; sampeltek,secuil
B7338,peltong; pelong,buta
B7339,pelut,sulit untuk dibelah mengenai kayu; sulit dipecahkan.
B7340,pen,pena; mata ni pen:pen; mata pena; tangke pen:tangkai pena.
B7341,pendek,pendek = pondok:pendek; rendah.
B7342,pendek peddek,pendek
B7343,penepene,piring kayu yang kecil.
B7344,peng,dipenghon:bdk pek
B7345,penge,pekak; tuli; bengal.
B7346,penggang,pinggang.
B7347,penggeng,kecil menurut umur; lambat tumbuh; sulit berkembang.
B7348,penggupengguon,amat kerdil; kecil dan lemah mengenai tumbuh-tumbuhan.
B7349,pengka,mamengkai:enggan; tidak mau turut; sipamengkai:orang yang menolak; penyegan.
B7350,pengkuk,pengkuk = bengkuk
B7351,pengkur,bengkok mengenai anggota gerak; marpengkuran:bengkok; berpengkoran.
B7352,pengkur pekkur,bengkok; tak lurus
B7353,pengpeng,kecil; terbelakang mengenai pertumbuhan; lambat tumbuh; bertahan lama
B7354,pense,pense=lea.
B7355,peo,batu peo:batu keras yang ada di ladang.
B7356,peok,bunyi ayam bila ia ditangkap.
B7357,peol,bengkok; tidak lurus; terputar; terbalik; peot; mameol:memalik; papeolhon:memutarbalikkan sesuatu; papeol uhum:memutar hukum; sipapeol uhum:hakim yang tidak adil; orang curang.
B7358,peop,mameop; umpeop:memegang; menyimpan; menahan; dipeop roham ma i:camkanlah itu; sipeopon:apa yang disimpan; parpeopan:tempat; tong; bajan dimana sesuatu disimpan.
B7359,peor; pior; petor,lemparan memutar
B7360,peos,mameos:melilit; membelitkan diri.
B7361,pepe,mapepe:terpukul ke tanah mengenai padi disebabkan hujan lebat; rata tertumbang mengenai rambut.
B7362,peper,salah hitung; salah bilang.
B7363,pepes,lunas; selesai.
B7364,perak,perak=pirak:perak.
B7365,perek,perlahan-lahan menetes mengenai air mata; perek iluna:meleleh air mata.
B7366,perper,mamerper:bergoyang mengenai burung yang bangun; maperper sanggulna:bunga pada rambut atau rambut sendiri digoyang-goyangkan kesana kesini.
B7367,perut,i. mamerut:meminta-minta keropas-kerapis; hal kecil-kecil. ii. mamerutmerut:menyelimpat; menyendiri. pesan:menurun; mundur contoh dikatakan mengenai orang yang tidak memperoleh anak; juga mengenai kuasa; derajat seorang raja; hapepesan:kemunduran; kejatuhan; kekendoran.
B7368,pesepese,pesepese=posoposo:bayi.
B7369,pesta,perayaan; pesta; marpesta:berpesta; mamestahon:memestakan sesuatu; menghelatkan.
B7370,pestol,pistol.
B7371,pet,sipet:sejenis burung; lihat:pehet
B7372,peta,peta=hopok.
B7373,petang,poting dengan corot.
B7374,petar,mametar:membetuli; membidik.
B7375,petek,suara pemilih
B7376,peto,benar.
B7377,petong,sipetong:kepongpong kupu-kupu.
B7378,peus,peus=baus
B7379,peut,jatuh karena ada sesuatu yang lepas; terlepas; mameuthon; menjatuhkan; melepaskan; marpeutan:berjatuhan mengenai banyak benda.
B7380,peut; pellut,jatuh dari kantong; atau dari ketinggian.
B7381,pi narongko,api neraka
B7382,pia,i. pia mata:iri; ingin; kepingin; tergiur. ii. piapia:buah pinggang; ginjal.
B7383,piak,i. bola piak; pecah di tengah-tengah; terbelah dua. ii. piakpiak=borakborak.
B7384,pial,mamial:mengebiri.
B7385,piangin,maranti piangin:sejenis pohon yang menghasilkan kayu bangunan.
B7386,piar,i. mamiari:menampi beras di anduri untuk membersihkannya. ii. piarpiar; marpiarpiar:timbul marah; geram dan kekesalan; piarpiar ni murukna:bangkit amarahnya. iii. piarpiar:pembungkus tebal yang menutup ruas bambu muda yang jatuh kemudian.
B7387,pias,i. = balga. ii. mamias:memikat burung dengan meniru bunyinya; marpias:mengikhtiarkan supaya musuh keluar dengan membuat ribut; mencoba mengetahui pikiran orang dengan memperlakukan diri sebagai temannya.
B7388,pidari,keadaan batak dahulu kala sewaktu perang merajalela; waktu dimana orang terkuat mempunyai hak.
B7389,pido,hanya dipakai sebagai perpanjangan kata contoh alaman parpidoan; jabu parpidoan (and).
B7390,pidom,padam; celaka; binasa; hancur; musnah; pidom ahu:saya binasa; mamidomhon:menghancurkan; membinasakan.
B7391,pidong,burung; pidong rajawali:burung rajawali; burung elang; pidong sigak:sejenis burung gagak; pidong na mangeat di handang:orang yang tanpa perlindungan; yang tak punya hak.
B7392,pidorang,ancaman; omongan besar.
B7393,pidoras,alat sihir yang membuat orang menjadi kuat dan cekatan. piga? berapa? ndang piga:tidak berapa; sedikit; tidak banyak; piga na ro i:berapa banyak yang datang itu? berapa yang datang itu? ndang piga dan:tidak lama kemudian; tak berapa lama; papigahon:yang keberapa? papigahon gogom sian donganmu:berapa kelebihan kekuatanmu dari temanmu? papigahon ho:yang keberapakah engkau dari yang kuat; piga hali:berapa kali? papigahalihon:yang keberapa kali; ndang piga hali:tidak sering; tidak selalu; tidak berapa kali.
B7394,pidot; pidong,burung
B7395,piga,berapa benyak
B7396,pihit,kikir; hemat; cara menetes mengenai jawaban; na pihit; parpihit:orang kikir; hapihiton:kikiran.
B7397,pihot,keras; tegar mengenai tanah liat (lawan:sarge).
B7398,pihul,keseleo mengenai kaki; juga berbelit; dalam arti sembunyi mengenai kata-kata; manihul:berputar; marnapihul hepeng di tangan:tidak ada uang dalam tangan.
B7399,pijom,tuli.
B7400,pijoni,sipijoni:sejenis eme.
B7401,pijor,mamijor:mematri.
B7402,pikpik,tiruan bunyi amporik:suara burung pipit; marpikpik:mencicit.
B7403,pikul,pikul 62 1/2 kg; mamikul:memikul; pikulan:pikulan.
B7404,pilat,penis; pelir; kemaluan laki-laki.
B7405,pilhot,liat; tangguh; keras; bergumpal contoh tanah liat; juga bila orang membuang air besar.
B7406,pili,pili=pillit; marpili:terpilihat:; marhapili:memihak; sihapas pili:kapas yang terpilihat:; nama kuda yang putih sama sekali.
B7407,pilit,tidak kena; salah; diputarbalikkan; bertentangan dengan sifat; tak kena sasaran; pilit di rohangku:tak kena di hatiku; salah menurut pikiranku; pilitpilit:bersalahan; papilithon:menyalahkan; menjalankan ke arah yang lain; mengalihat:kan sasaran; marlangka pilit:melakukan perbuatan yang salah dalam bidang susila; melacur; bersundal; sipilit:sejenis tumbuhan yang dipakai sebagai penangkal untuk mengusir hantu (begu). pillit; mamillit:memilihat:; na pinillit:yang terpilihat:; papillithon tu:meletakkan sesuatu dihadapan seseorang untuk dipilihat:; memilihat:kan pada.
B7408,pillit,pilih
B7409,pillot,sempit; terdesak; masipilotan:berasak-asakan; sa-ling mendesak; berdesak-desakan.
B7410,pilngas,terik mengenai panas; sinar matahari; mengenai suara; pilngas ni las ni ari:panas mengenai matahari; mamilngas mata ni ari:terik benar matahari.
B7411,pilo,pilopilo=balingbaling:kincir-kinciran; baling-baling kecil yang diputar oleh angin dan dipakai untuk mengusir burung; pilopilo ni bagot:tunas pohon bagot yang daun-daunnya berputar sebagai kincir-kincir angin kecil. pilpil; mamilpil:mengucilkan seseorang dari adat:bdk liplip.
B7412,pilo; meang,bunga pohon enau
B7413,pilo-pilo (halak-halak),orang-orangan atau untuk menakut-nakuti burung dan tikus pemakan padi di sawah
B7414,pilsak,pilsak=pinsar:memancar keluar.
B7415,piltik,mamiltik:menjingkat; memetik; membunyikan dengan jari-jari; sampiltik:sepukulan dengan jarijari; mamiltik:melecut; terpencar; jatuh terpencar-pencar; marpiltihan:berhamburan; dibuang contoh biji; butir; air; mamiltik hasapi:memainkan hasapi:memetik hasapi.
B7416,piltik ni hata,buntut kata menyindir
B7417,piltikk ni hasapi,petik suara kecapi
B7418,pimpit pippit,tutup mata
B7419,pinahan,ternak; pinahanna pe mokmok: ternaknya gemuk-gemuk
B7420,pinahan,ternak hewan
B7421,pinahanna garar,ternaknya membiak
B7422,pinang,pinang; yang menghasilkan buah pinang yang dikunyah bersama sirih; bola pinang:sewa ladang dalam arti bahwa setengah dari hasil ladang dipakai untuk membayar sewa ladang; mamola pinang:menyewakan ladang dengan cara sebagai tersebut di atas; pabolapinanghon:idem.
B7423,pinang; pining,pinang
B7424,pinangka,pinangka=nangka:biji buah pinasa.
B7425,pinasa,sejenis pohon yang menghasilkan buah nangka; yang buahnya berdaging dan sangat disukai orang untuk dimakan; kayunya yang keras itu dipakai sebagai tiang sopo; bona ni pinasa:tempat lahir nenek moyang; hanya orang kaya yang mau tetap tinggal di tempatnya itu; menanam pohon seperti itu.
B7426,pinature pe annon,nanti akan dibetulkan
B7427,pinda pidda,pindah
B7428,pindan,genap; lengkap; hapipindan:kegenapan; kelengkapan.
B7429,ping,keras; batu ping:batu yang keras; marping roha:tetap hati; tabah hati.
B7430,pinggan,piring; piring porselen; simarpinggan; (ingkau ni hudon); sejenis tumbuhan; nai pinggan matio=begu perempuan penghuni mata air; peri.
B7431,pinggil,picu jerat; pemicu; sipinggil:idem; pinggil ni hata:sepatah kata yang menyebabkan pertengkaran besar; maminggil bada:menyebabkan perselisihan; pertengkaran; maminggil:membangkitkan; paminggil = hamisaraan:bdk misara
B7432,pinggol,telinga; kuping; mata kaitan; pinggol ni harpe:pegangan pada harpe; pinggol ni balanga:kuping belanga; pinggol ni bodil:tempat mesiu pada senapang; juga nama gunung; pinggol ni dalan:tepi jalan; trotoar; marpinggol linta:berpendengaran yang tajam seperti lintah yang dari jauh mendengarkan langkah orang; marpinggol badak; pekek; bengal; paminggol:penguping; seorang yang mengerti arti kata yang dalam; yang membaca antara garis-garis.
B7433,pinggol (kuping),sipareon
B7434,pinggor,bdk mingor.
B7435,pinggupingguon,berperut gendur mengenai anak-anak kecil yang sakit.
B7436,pingkal,melompat keatas; menyingsing tepi celana atau topi; melekukkan keatas; menghidupkan kembali sesuatu yang telah lampau; mamingkal:menaikkan dengan cepat; mamingkali hata:membangkitkan kembali perkara atau urusan yang telah selesai; pingkal roha:menjadi marah; pingkal ni pusupusu:geram; marah; panas hati.
B7437,pingkir,marpingkir=mamingkir:berpikir; memikir; menimbang; mamingkiri:memikirkan; menimbang sesuatu; pingkiran:pikiran; pendapat.
B7438,pingkir pikkir,pikir
B7439,pingkur,bengkok mengenai jari-jari contoh karena kekejangan.
B7440,pingping,mamingping:memecah batu dengan sepotong besi.
B7441,pining,bdk pinang:pohon pinang; juga buahnya.
B7442,pinjil,terasingkan; sendirian; terpisah dari yang lain; terisolasi; tersendiri; tarpinjil:terpisah; tersendiri karena tersesat; papinjilhon dirina:mengasingkan diri.
B7443,pinjil; tarpinjil pijjil,tersisih
B7444,pinjut,maminjut:mengumpul; menumpuk; menyimpan benda-benda kecil.
B7445,pinompar pinoppar,keturunan
B7446,pinondang,panondang:kilat; cahaya; pijar; pinondang ni hasahalaon:cahaya kemuliaan; pengaruh kewibawaan.
B7447,pinsala,pinsala=sitapitapi:sejenis burung.
B7448,pinsalang,parau pinsalang:kapal yang cepat berlayar; perahu kencang.
B7449,pinsang,maminsang:menegur agar tidak berbuat lagi; menghukum; memarahi; maminsangi:menghukum seseorang; hona pinsang:dihukum; dimarahi; pinsangpinsang:hukuman; pamingsangon:hal menghukum; cara menghukum; peneguran.
B7450,pinsang pissang,tegura; peringatkan
B7451,pinsar,maminsar:memancar; menyemprot; memuncrat.
B7452,pinsemarpinse,permainan anak di tanah pekarangan
B7453,pinsir,maminsirhon:mengitung uang logam dengan meletakkannya berbaris-baris.
B7454,pinsir pissir,tersandung dan tergelincir
B7455,pinsur,runcing.
